valid,epoch,epoch_utc,lat_deg,lon_deg,alt_m,air_temp_degC,humdity_percent,humidity_sensor_temp_degC,pres_mb,module_error,rs41_rh_percent,wv_mixing_ratio_ppmv
[bool],[epoch],[iso8601],[deg],[deg],[m],[C],[%],[C],[mb],[#],[%],[ppmv]
True,1786656486,2026-08-13T21:28:06Z,,,,24.9700,31.4000,30.2300,768.2600,0,42.7046,17903.7707
True,1786656487,2026-08-13T21:28:07Z,,,,24.9700,31.4200,30.2100,768.2800,0,42.6828,17894.0133
True,1786656488,2026-08-13T21:28:08Z,,,,24.9700,31.4000,30.2200,768.0800,0,42.6801,17897.5976
True,1786656489,2026-08-13T21:28:09Z,,,,24.9600,31.4300,30.2200,768.0800,0,42.7464,17915.0036
True,1786656490,2026-08-13T21:28:10Z,,,,24.9700,31.4500,30.2200,768.3000,0,42.7481,17921.3827
True,1786656491,2026-08-13T21:28:11Z,,,,24.9600,31.3800,30.2200,768.2800,0,42.6784,17881.2546
True,1786656492,2026-08-13T21:28:12Z,,,,24.9600,31.4000,30.2100,768.2200,0,42.6811,17883.8411
True,1786656493,2026-08-13T21:28:13Z,,,,24.9600,31.3900,30.2200,768.1400,0,42.6920,17890.3732
True,1786656494,2026-08-13T21:28:14Z,,,,24.9600,31.4300,30.2100,768.2200,0,42.7219,17901.2334
True,1786656495,2026-08-13T21:28:15Z,,,,24.9500,31.4200,30.2200,768.1200,0,42.7583,17908.2522
True,1786656496,2026-08-13T21:28:16Z,,,,24.9500,31.3800,30.2100,768.0800,0,42.6794,17875.5624
True,1786656497,2026-08-13T21:28:17Z,,,,24.9500,31.3900,30.2200,768.2800,0,42.7174,17887.0549
True,1786656498,2026-08-13T21:28:18Z,,,,24.9500,31.3900,30.2200,768.2000,0,42.7174,17888.9509
True,1786656499,2026-08-13T21:28:19Z,,,,24.9500,31.4400,30.2100,768.2200,0,42.7610,17907.0310
True,1786656500,2026-08-13T21:28:20Z,,,,24.9500,31.3900,30.2100,768.0800,0,42.6930,17881.3607
True,1786656501,2026-08-13T21:28:21Z,,,,24.9500,31.3800,30.2100,768.1400,0,42.6794,17874.1411
True,1786656502,2026-08-13T21:28:22Z,,,,24.9500,31.3900,30.2200,768.2200,0,42.7174,17888.4769
True,1786656503,2026-08-13T21:28:23Z,,,,24.9500,31.3800,30.2200,768.1400,0,42.7038,17884.5719
True,1786656504,2026-08-13T21:28:24Z,,,,24.9500,31.4000,30.2200,768.1400,0,42.7311,17896.1746
True,1786656505,2026-08-13T21:28:25Z,,,,24.9500,31.3900,30.2100,768.2200,0,42.6930,17878.0438
True,1786656506,2026-08-13T21:28:26Z,,,,24.9500,31.4400,30.2000,768.2200,0,42.7365,17896.5861
True,1786656507,2026-08-13T21:28:27Z,,,,24.9500,31.3900,30.2000,768.1200,0,42.6685,17869.9838
True,1786656508,2026-08-13T21:28:28Z,,,,24.9500,31.4400,30.2000,768.2000,0,42.7365,17897.0604
True,1786656509,2026-08-13T21:28:29Z,,,,24.9500,31.3900,30.2100,768.2600,0,42.6930,17877.0963
True,1786656510,2026-08-13T21:28:30Z,,,,24.9500,31.3900,30.2000,768.0600,0,42.6685,17871.4047
True,1786656511,2026-08-13T21:28:31Z,,,,24.9400,31.4200,30.2000,768.2200,0,42.7348,17884.9979
True,1786656512,2026-08-13T21:28:32Z,,,,24.9400,31.3900,30.2100,768.1600,0,42.7184,17879.4652
True,1786656513,2026-08-13T21:28:33Z,,,,24.9400,31.4400,30.2000,768.2800,0,42.7620,17895.1634
True,1786656514,2026-08-13T21:28:34Z,,,,24.9400,31.4300,30.2100,768.3400,0,42.7729,17898.3875
True,1786656515,2026-08-13T21:28:35Z,,,,24.9300,31.4300,30.2000,768.1400,0,42.7739,17892.6886
True,1786656516,2026-08-13T21:28:36Z,,,,24.9400,31.4200,30.2000,768.0800,0,42.7348,17888.3161
True,1786656517,2026-08-13T21:28:37Z,,,,24.9400,31.3800,30.2000,768.2000,0,42.6804,17862.2956
True,1786656518,2026-08-13T21:28:38Z,,,,24.9300,31.4200,30.2000,768.2000,0,42.7603,17885.4718
True,1786656519,2026-08-13T21:28:39Z,,,,24.9400,31.3700,30.2100,768.1400,0,42.6912,17868.3433
True,1786656520,2026-08-13T21:28:40Z,,,,24.9300,31.4000,30.2000,768.2800,0,42.7330,17871.9891
True,1786656521,2026-08-13T21:28:41Z,,,,24.9300,31.3900,30.2000,768.3200,0,42.7194,17865.2490
True,1786656522,2026-08-13T21:28:42Z,,,,24.9300,31.4200,30.2000,768.3400,0,42.7603,17882.1546
True,1786656523,2026-08-13T21:28:43Z,,,,24.9300,31.3700,30.2100,768.1600,0,42.7167,17867.8698
True,1786656524,2026-08-13T21:28:44Z,,,,24.9300,31.3900,30.2000,768.2800,0,42.7194,17866.1957
True,1786656525,2026-08-13T21:28:45Z,,,,24.9300,31.3800,30.2000,768.1600,0,42.7058,17863.2423
True,1786656526,2026-08-13T21:28:46Z,,,,24.9300,31.3800,30.2100,768.0800,0,42.7303,17875.5624
True,1786656527,2026-08-13T21:28:47Z,,,,24.9300,31.4200,30.2000,768.0600,0,42.7603,17888.7903
True,1786656528,2026-08-13T21:28:48Z,,,,24.9300,31.3700,30.2000,768.1400,0,42.6922,17857.9214
True,1786656529,2026-08-13T21:28:49Z,,,,24.9300,31.4300,30.2000,768.2000,0,42.7739,17891.2661
True,1786656530,2026-08-13T21:28:50Z,,,,24.9300,31.3800,30.2100,768.3800,0,42.7303,17868.4585
True,1786656531,2026-08-13T21:28:51Z,,,,24.9200,31.4000,30.2000,768.3200,0,42.7585,17871.0421
True,1786656532,2026-08-13T21:28:52Z,,,,24.9200,31.3900,30.2000,768.2600,0,42.7449,17866.6692
True,1786656533,2026-08-13T21:28:53Z,,,,24.9200,31.4300,30.2000,768.2000,0,42.7994,17891.2661
True,1786656534,2026-08-13T21:28:54Z,,,,24.9200,31.3800,30.2000,768.1200,0,42.7313,17864.1892
True,1786656535,2026-08-13T21:28:55Z,,,,24.9200,31.3900,30.2000,768.1800,0,42.7449,17868.5631
True,1786656536,2026-08-13T21:28:56Z,,,,24.9200,31.3900,30.2000,768.2800,0,42.7449,17866.1957
True,1786656537,2026-08-13T21:28:57Z,,,,24.9200,31.3900,30.2000,768.1400,0,42.7449,17869.5102
True,1786656538,2026-08-13T21:28:58Z,,,,24.9200,31.4000,30.2000,768.1400,0,42.7585,17875.3047
True,1786656539,2026-08-13T21:28:59Z,,,,24.9200,31.3900,30.2000,768.0400,0,42.7449,17871.8784
True,1786656540,2026-08-13T21:29:00Z,,,,24.9200,31.4400,30.2000,768.2200,0,42.8130,17896.5861
True,1786656541,2026-08-13T21:29:01Z,,,,24.9200,31.4000,30.2000,768.2000,0,42.7585,17873.8836
True,1786656542,2026-08-13T21:29:02Z,,,,24.9000,31.3800,30.2000,768.0200,0,42.7823,17866.5568
True,1786656543,2026-08-13T21:29:03Z,,,,24.9200,31.4200,30.2000,768.2800,0,42.7858,17883.5761
True,1786656544,2026-08-13T21:29:04Z,,,,24.9000,31.3800,30.2000,768.2000,0,42.7823,17862.2956
True,1786656545,2026-08-13T21:29:05Z,,,,24.9000,31.3700,30.2000,768.1000,0,42.7687,17858.8680
True,1786656546,2026-08-13T21:29:06Z,,,,24.9000,31.3700,30.2000,768.2000,0,42.7687,17856.5017
True,1786656547,2026-08-13T21:29:07Z,,,,24.9000,31.3700,30.2000,768.1000,0,42.7687,17858.8680
True,1786656548,2026-08-13T21:29:08Z,,,,24.9000,31.3600,30.2000,768.2600,0,42.7551,17849.2889
True,1786656549,2026-08-13T21:29:09Z,,,,24.9000,31.3900,30.2100,768.0800,0,42.8205,17881.3607
True,1786656550,2026-08-13T21:29:10Z,,,,24.9000,31.4200,30.2000,768.0800,0,42.8369,17888.3161
True,1786656551,2026-08-13T21:29:11Z,,,,24.9000,31.3900,30.2000,768.1600,0,42.7960,17869.0366
True,1786656552,2026-08-13T21:29:12Z,,,,24.9000,31.3800,30.2000,768.1800,0,42.7823,17862.7690
True,1786656553,2026-08-13T21:29:13Z,,,,24.8900,31.4300,30.2000,768.1200,0,42.8761,17893.1628
True,1786656554,2026-08-13T21:29:14Z,,,,24.9000,31.4200,30.2000,768.2000,0,42.8369,17885.4718
True,1786656555,2026-08-13T21:29:15Z,,,,24.8900,31.3700,30.2000,768.2600,0,42.7942,17855.0822
True,1786656556,2026-08-13T21:29:16Z,,,,24.8900,31.3800,30.2000,768.1000,0,42.8079,17864.6627
True,1786656557,2026-08-13T21:29:17Z,,,,24.8900,31.3900,30.2000,768.1400,0,42.8215,17869.5102
True,1786656558,2026-08-13T21:29:18Z,,,,24.9000,31.4300,30.1900,768.2800,0,42.8259,17878.9346
True,1786656559,2026-08-13T21:29:19Z,,,,24.8900,31.4300,30.2000,768.2000,0,42.8761,17891.2661
True,1786656560,2026-08-13T21:29:20Z,,,,24.8900,31.3800,30.2000,768.1200,0,42.8079,17864.1892
True,1786656561,2026-08-13T21:29:21Z,,,,24.9000,31.3800,30.2000,768.1800,0,42.7823,17862.7690
True,1786656562,2026-08-13T21:29:22Z,,,,24.8900,31.4200,30.2000,768.2800,0,42.8624,17883.5761
True,1786656563,2026-08-13T21:29:23Z,,,,24.9000,31.4300,30.1900,768.1600,0,42.8259,17881.7775
True,1786656564,2026-08-13T21:29:24Z,,,,24.8900,31.3700,30.1900,768.2800,0,42.7697,17844.1946
True,1786656565,2026-08-13T21:29:25Z,,,,24.8900,31.4000,30.1900,768.1400,0,42.8106,17864.8778
True,1786656566,2026-08-13T21:29:26Z,,,,24.8900,31.3900,30.2000,768.2600,0,42.8215,17866.6692
True,1786656567,2026-08-13T21:29:27Z,,,,24.8900,31.3700,30.2000,768.2200,0,42.7942,17856.0285
True,1786656568,2026-08-13T21:29:28Z,,,,24.8900,31.3900,30.2000,768.2600,0,42.8215,17866.6692
True,1786656569,2026-08-13T21:29:29Z,,,,24.8900,31.3600,30.2000,768.2400,0,42.7806,17849.7618
True,1786656570,2026-08-13T21:29:30Z,,,,24.8900,31.3800,30.2000,768.2000,0,42.8079,17862.2956
True,1786656571,2026-08-13T21:29:31Z,,,,24.8900,31.3800,30.2000,768.2200,0,42.8079,17861.8223
True,1786656572,2026-08-13T21:29:32Z,,,,24.8900,31.4300,30.1800,768.1200,0,42.8269,17872.2933
True,1786656573,2026-08-13T21:29:33Z,,,,24.8900,31.4000,30.1800,768.2800,0,42.7861,17851.1448
True,1786656574,2026-08-13T21:29:34Z,,,,24.8900,31.4600,30.1500,768.2200,0,42.7941,17855.9969
True,1786656575,2026-08-13T21:29:35Z,,,,24.8900,31.4400,30.1500,768.2000,0,42.7669,17844.9157
True,1786656576,2026-08-13T21:29:36Z,,,,24.8900,31.5200,30.1400,768.2800,0,42.8512,17878.7996
True,1786656577,2026-08-13T21:29:37Z,,,,24.8900,31.5300,30.1200,768.2400,0,42.8156,17864.6513
True,1786656578,2026-08-13T21:29:38Z,,,,24.8900,31.4800,30.1200,768.2600,0,42.7477,17835.3438
True,1786656579,2026-08-13T21:29:39Z,,,,24.8900,31.5900,30.1100,768.2200,0,42.8725,17889.2821
True,1786656580,2026-08-13T21:29:40Z,,,,24.8900,31.5000,30.1200,768.1600,0,42.7749,17849.2421
True,1786656581,2026-08-13T21:29:41Z,,,,24.8900,31.5200,30.1100,768.1000,0,42.7775,17851.7721
True,1786656582,2026-08-13T21:29:42Z,,,,24.8900,31.5000,30.1200,768.0800,0,42.7749,17851.1344
True,1786656583,2026-08-13T21:29:43Z,,,,24.8900,31.5400,30.1100,768.1600,0,42.8047,17861.8815
True,1786656584,2026-08-13T21:29:44Z,,,,24.8900,31.5500,30.1100,768.2000,0,42.8182,17866.6990
True,1786656585,2026-08-13T21:29:45Z,,,,24.8900,31.5100,30.1200,768.3400,0,42.7885,17850.7521
True,1786656586,2026-08-13T21:29:46Z,,,,24.8900,31.5400,30.1100,768.2200,0,42.8047,17860.4615
True,1786656587,2026-08-13T21:29:47Z,,,,24.8900,31.5000,30.1200,768.2400,0,42.7749,17847.3502
True,1786656588,2026-08-13T21:29:48Z,,,,24.8800,31.5400,30.1100,768.0800,0,42.8302,17863.7752
True,1786656589,2026-08-13T21:29:49Z,,,,24.8900,31.5300,30.1200,768.1400,0,42.8156,17867.0186
True,1786656590,2026-08-13T21:29:50Z,,,,24.8900,31.5300,30.1100,768.2000,0,42.7911,17855.1708
True,1786656591,2026-08-13T21:29:51Z,,,,24.8800,31.5900,30.1000,768.0400,0,42.8735,17883.1049
True,1786656592,2026-08-13T21:29:52Z,,,,24.8900,31.5400,30.1000,768.3400,0,42.7801,17847.1989
True,1786656593,2026-08-13T21:29:53Z,,,,24.8900,31.5500,30.1000,768.2000,0,42.7937,17856.2702
True,1786656594,2026-08-13T21:29:54Z,,,,24.8900,31.5400,30.1100,768.1600,0,42.8047,17861.8815
True,1786656595,2026-08-13T21:29:55Z,,,,24.8800,31.5500,30.1100,768.1600,0,42.8438,17867.6460
True,1786656596,2026-08-13T21:29:56Z,,,,24.8900,31.5500,30.1000,768.0800,0,42.7937,17859.1098
True,1786656597,2026-08-13T21:29:57Z,,,,24.8800,31.5400,30.1100,768.2000,0,42.8302,17860.9348
True,1786656598,2026-08-13T21:29:58Z,,,,24.8800,31.5400,30.1000,768.1600,0,42.8056,17851.4556
True,1786656599,2026-08-13T21:29:59Z,,,,24.8900,31.5100,30.1100,768.0800,0,42.7639,17846.4804
True,1786656600,2026-08-13T21:30:00Z,,,,24.8800,31.5400,30.1000,768.1000,0,42.8056,17852.8750
True,1786656601,2026-08-13T21:30:01Z,,,,24.8800,31.5100,30.1100,768.0200,0,42.7895,17847.8995
True,1786656602,2026-08-13T21:30:02Z,,,,24.8800,31.5400,30.1100,768.2000,0,42.8302,17860.9348
True,1786656603,2026-08-13T21:30:03Z,,,,24.8800,31.5400,30.1000,768.2000,0,42.8056,17850.5095
True,1786656604,2026-08-13T21:30:04Z,,,,24.8800,31.5500,30.1100,768.1000,0,42.8438,17869.0666
True,1786656605,2026-08-13T21:30:05Z,,,,24.8800,31.4800,30.1000,768.0800,0,42.7242,17818.7797
True,1786656606,2026-08-13T21:30:06Z,,,,24.8800,31.5300,30.1100,768.2800,0,42.8166,17853.2784
True,1786656607,2026-08-13T21:30:07Z,,,,24.8800,31.5500,30.1000,768.2600,0,42.8192,17854.8507
True,1786656608,2026-08-13T21:30:08Z,,,,24.8800,31.5300,30.1100,768.0600,0,42.8166,17858.4835
True,1786656609,2026-08-13T21:30:09Z,,,,24.8800,31.5600,30.1000,768.1600,0,42.8328,17862.9777
True,1786656610,2026-08-13T21:30:10Z,,,,24.8800,31.5200,30.0900,768.1000,0,42.7540,17830.9377
True,1786656611,2026-08-13T21:30:11Z,,,,24.8800,31.5600,30.0900,768.0800,0,42.8082,17854.4430
True,1786656612,2026-08-13T21:30:12Z,,,,24.8800,31.5600,30.0900,768.1600,0,42.8082,17852.5503
True,1786656613,2026-08-13T21:30:13Z,,,,24.8800,31.5500,30.1000,768.2400,0,42.8192,17855.3239
True,1786656614,2026-08-13T21:30:14Z,,,,24.8800,31.6000,30.0900,768.2600,0,42.8625,17873.2133
True,1786656615,2026-08-13T21:30:15Z,,,,24.8800,31.6000,30.0900,768.1800,0,42.8625,17875.1079
True,1786656616,2026-08-13T21:30:16Z,,,,24.8800,31.5500,30.0900,768.2800,0,42.7947,17843.9554
True,1786656617,2026-08-13T21:30:17Z,,,,24.8800,31.6000,30.0900,768.1400,0,42.8625,17876.0554
True,1786656618,2026-08-13T21:30:18Z,,,,24.8800,31.6000,30.1000,768.3200,0,42.8871,17882.2314
True,1786656619,2026-08-13T21:30:19Z,,,,24.8800,31.5600,30.1000,768.1000,0,42.8328,17864.3980
True,1786656620,2026-08-13T21:30:20Z,,,,24.8800,31.5500,30.1000,768.2200,0,42.8192,17855.7970
True,1786656621,2026-08-13T21:30:21Z,,,,24.8800,31.5900,30.0900,768.1200,0,42.8489,17870.7709
True,1786656622,2026-08-13T21:30:22Z,,,,24.8800,31.5400,30.1000,768.1000,0,42.8056,17852.8750
True,1786656623,2026-08-13T21:30:23Z,,,,24.8800,31.5900,30.1000,768.2800,0,42.8735,17877.4186
True,1786656624,2026-08-13T21:30:24Z,,,,24.8700,31.5500,30.0900,768.0400,0,42.8202,17849.6309
True,1786656625,2026-08-13T21:30:25Z,,,,24.8800,31.5900,30.1000,768.1000,0,42.8735,17881.6830
True,1786656626,2026-08-13T21:30:26Z,,,,24.8700,31.5900,30.0900,768.3000,0,42.8745,17866.5093
True,1786656627,2026-08-13T21:30:27Z,,,,24.8800,31.5700,30.1000,768.2000,0,42.8464,17867.7918
True,1786656628,2026-08-13T21:30:28Z,,,,24.8800,31.5600,30.0900,768.1400,0,42.8082,17853.0235
True,1786656629,2026-08-13T21:30:29Z,,,,24.8800,31.6000,30.0700,768.2200,0,42.8133,17853.2964
True,1786656630,2026-08-13T21:30:30Z,,,,24.8800,31.5400,30.0900,768.0800,0,42.7811,17842.9265
True,1786656631,2026-08-13T21:30:31Z,,,,24.8800,31.6100,30.0700,768.1800,0,42.8269,17859.9936
True,1786656632,2026-08-13T21:30:32Z,,,,24.8800,31.6000,30.0700,768.1400,0,42.8133,17855.1890
True,1786656633,2026-08-13T21:30:33Z,,,,24.8800,31.6000,30.0700,768.2600,0,42.8133,17852.3503
True,1786656634,2026-08-13T21:30:34Z,,,,24.8800,31.5400,30.0900,768.2000,0,42.7811,17840.0895
True,1786656635,2026-08-13T21:30:35Z,,,,24.8700,31.5600,30.0900,768.2200,0,42.8338,17851.1311
True,1786656636,2026-08-13T21:30:36Z,,,,24.8800,31.5900,30.0700,768.2200,0,42.7998,17847.5458
True,1786656637,2026-08-13T21:30:37Z,,,,24.8700,31.5900,30.0700,768.2000,0,42.8253,17848.0187
True,1786656638,2026-08-13T21:30:38Z,,,,24.8700,31.6200,30.0700,768.1800,0,42.8660,17865.7447
True,1786656639,2026-08-13T21:30:39Z,,,,24.8700,31.5700,30.0900,768.1400,0,42.8474,17858.7813
True,1786656640,2026-08-13T21:30:40Z,,,,24.8800,31.5900,30.0900,768.2000,0,42.8489,17868.8766
True,1786656641,2026-08-13T21:30:41Z,,,,24.8800,31.6000,30.0900,768.2000,0,42.8625,17874.6342
True,1786656642,2026-08-13T21:30:42Z,,,,24.8700,31.5700,30.0700,768.2800,0,42.7982,17834.6270
True,1786656643,2026-08-13T21:30:43Z,,,,24.8700,31.5900,30.0900,768.1400,0,42.8745,17870.2973
True,1786656644,2026-08-13T21:30:44Z,,,,24.8800,31.5500,30.0900,768.2000,0,42.7947,17845.8468
True,1786656645,2026-08-13T21:30:45Z,,,,24.8700,31.5700,30.0900,768.2600,0,42.8474,17855.9420
True,1786656646,2026-08-13T21:30:46Z,,,,24.8700,31.5500,30.0900,768.2200,0,42.8202,17845.3739
True,1786656647,2026-08-13T21:30:47Z,,,,24.8700,31.5900,30.0900,768.2800,0,42.8745,17866.9827
True,1786656648,2026-08-13T21:30:48Z,,,,24.8700,31.5600,30.0700,768.2200,0,42.7847,17830.2943
True,1786656649,2026-08-13T21:30:49Z,,,,24.8700,31.5700,30.0700,768.0800,0,42.7982,17839.3538
True,1786656650,2026-08-13T21:30:50Z,,,,24.8700,31.6200,30.0600,768.1000,0,42.8414,17857.2062
True,1786656651,2026-08-13T21:30:51Z,,,,24.8700,31.5700,30.0700,768.2000,0,42.7982,17836.5174
True,1786656652,2026-08-13T21:30:52Z,,,,24.8700,31.5700,30.0700,768.3400,0,42.7982,17833.2094
True,1786656653,2026-08-13T21:30:53Z,,,,24.8700,31.5600,30.0700,768.1000,0,42.7847,17833.1296
True,1786656654,2026-08-13T21:30:54Z,,,,24.8700,31.5600,30.0700,768.2200,0,42.7847,17830.2943
True,1786656655,2026-08-13T21:30:55Z,,,,24.8700,31.6200,30.0500,768.0800,0,42.8168,17847.2522
True,1786656656,2026-08-13T21:30:56Z,,,,24.8700,31.6200,30.0700,768.2000,0,42.8660,17865.2712
True,1786656657,2026-08-13T21:30:57Z,,,,24.8700,31.5600,30.0700,768.1800,0,42.7847,17831.2393
True,1786656658,2026-08-13T21:30:58Z,,,,24.8700,31.5700,30.0700,768.2600,0,42.7982,17835.0996
True,1786656659,2026-08-13T21:30:59Z,,,,24.8700,31.6000,30.0700,768.0400,0,42.8389,17857.5553
True,1786656660,2026-08-13T21:31:00Z,,,,24.8700,31.5500,30.0900,768.1400,0,42.8202,17847.2657
True,1786656661,2026-08-13T21:31:01Z,,,,24.8700,31.5700,30.0700,768.2000,0,42.7982,17836.5174
True,1786656662,2026-08-13T21:31:02Z,,,,24.8700,31.6100,30.0600,768.1800,0,42.8279,17849.5657
True,1786656663,2026-08-13T21:31:03Z,,,,24.8700,31.5500,30.0700,768.2400,0,42.7711,17824.0717
True,1786656664,2026-08-13T21:31:04Z,,,,24.8700,31.5900,30.0700,768.1400,0,42.8253,17849.4377
True,1786656665,2026-08-13T21:31:05Z,,,,24.8700,31.5600,30.0700,768.2600,0,42.7847,17829.3494
True,1786656666,2026-08-13T21:31:06Z,,,,24.8700,31.6100,30.0700,768.2000,0,42.8524,17859.5203
True,1786656667,2026-08-13T21:31:07Z,,,,24.8700,31.5900,30.0700,768.1400,0,42.8253,17849.4377
True,1786656668,2026-08-13T21:31:08Z,,,,24.8700,31.5700,30.0700,768.3400,0,42.7982,17833.2094
True,1786656669,2026-08-13T21:31:09Z,,,,24.8700,31.5700,30.0600,768.3000,0,42.7737,17823.7419
True,1786656670,2026-08-13T21:31:10Z,,,,24.8700,31.5700,30.0600,768.0800,0,42.7737,17828.9381
True,1786656671,2026-08-13T21:31:11Z,,,,24.8700,31.5700,30.0600,768.1400,0,42.7737,17827.5207
True,1786656672,2026-08-13T21:31:12Z,,,,24.8700,31.5600,30.0700,768.2200,0,42.7847,17830.2943
True,1786656673,2026-08-13T21:31:13Z,,,,24.8700,31.5700,30.0700,768.1400,0,42.7982,17837.9355
True,1786656674,2026-08-13T21:31:14Z,,,,24.8700,31.6100,30.0600,768.3400,0,42.8279,17845.7824
True,1786656675,2026-08-13T21:31:15Z,,,,24.8700,31.5700,30.0600,768.2400,0,42.7737,17825.1587
True,1786656676,2026-08-13T21:31:16Z,,,,24.8700,31.5900,30.0600,768.2200,0,42.8008,17837.1253
True,1786656677,2026-08-13T21:31:17Z,,,,24.8700,31.6000,30.0700,768.4000,0,42.8389,17849.0396
True,1786656678,2026-08-13T21:31:18Z,,,,24.8700,31.5900,30.0700,768.2400,0,42.8253,17847.0729
True,1786656679,2026-08-13T21:31:19Z,,,,24.8700,31.5700,30.0700,768.1000,0,42.7982,17838.8810
True,1786656680,2026-08-13T21:31:20Z,,,,24.8700,31.5900,30.0700,768.3800,0,42.8253,17843.7631
True,1786656681,2026-08-13T21:31:21Z,,,,24.8700,31.5700,30.0600,768.0400,0,42.7737,17829.8832
True,1786656682,2026-08-13T21:31:22Z,,,,24.8700,31.6200,30.0600,768.1800,0,42.8414,17855.3133
True,1786656683,2026-08-13T21:31:23Z,,,,24.8700,31.5500,30.0600,768.1600,0,42.7466,17815.5534
True,1786656684,2026-08-13T21:31:24Z,,,,24.8700,31.5600,30.0700,768.2200,0,42.7847,17830.2943
True,1786656685,2026-08-13T21:31:25Z,,,,24.8700,31.5600,30.0600,768.2800,0,42.7601,17818.4676
True,1786656686,2026-08-13T21:31:26Z,,,,24.8700,31.5900,30.0700,768.2000,0,42.8253,17848.0187
True,1786656687,2026-08-13T21:31:27Z,,,,24.8700,31.6000,30.0600,768.2800,0,42.8143,17841.4541
True,1786656688,2026-08-13T21:31:28Z,,,,24.8700,31.5900,30.0500,768.2400,0,42.7762,17826.2378
True,1786656689,2026-08-13T21:31:29Z,,,,24.8700,31.6200,30.0600,768.1000,0,42.8414,17857.2062
True,1786656690,2026-08-13T21:31:30Z,,,,24.8700,31.5900,30.0600,768.2400,0,42.8008,17836.6526
True,1786656691,2026-08-13T21:31:31Z,,,,24.8700,31.5900,30.0700,768.2000,0,42.8253,17848.0187
True,1786656692,2026-08-13T21:31:32Z,,,,24.8700,31.5900,30.0600,768.2600,0,42.8008,17836.1800
True,1786656693,2026-08-13T21:31:33Z,,,,24.8700,31.5700,30.0500,768.2000,0,42.7491,17815.6949
True,1786656694,2026-08-13T21:31:34Z,,,,24.8700,31.5700,30.0600,767.9800,0,42.7737,17831.3010
True,1786656695,2026-08-13T21:31:35Z,,,,24.8700,31.6200,30.0500,768.1000,0,42.8168,17846.7792
True,1786656696,2026-08-13T21:31:36Z,,,,24.8700,31.6000,30.0500,768.2000,0,42.7897,17832.9265
True,1786656697,2026-08-13T21:31:37Z,,,,24.8600,31.6000,30.0500,768.1800,0,42.8153,17833.3990
True,1786656698,2026-08-13T21:31:38Z,,,,24.8600,31.6000,30.0600,768.2400,0,42.8399,17842.3997
True,1786656699,2026-08-13T21:31:39Z,,,,24.8600,31.5900,30.0600,768.1400,0,42.8263,17839.0161
True,1786656700,2026-08-13T21:31:40Z,,,,24.8700,31.6200,30.0500,768.2000,0,42.8168,17844.4145
True,1786656701,2026-08-13T21:31:41Z,,,,24.8600,31.6000,30.0500,768.1400,0,42.8153,17834.3443
True,1786656702,2026-08-13T21:31:42Z,,,,24.8600,31.5600,30.0500,768.1400,0,42.7611,17811.3670
True,1786656703,2026-08-13T21:31:43Z,,,,24.8600,31.5900,30.0600,768.1800,0,42.8263,17838.0706
True,1786656704,2026-08-13T21:31:44Z,40.00,-105.00,1620.30,24.8600,31.6200,30.0600,768.2600,0,42.8670,17853.4208
True,1786656705,2026-08-13T21:31:45Z,,,,24.8700,31.6200,30.0700,768.2000,0,42.8660,17865.2712
True,1786656706,2026-08-13T21:31:46Z,,,,24.8600,31.5900,30.0600,768.3800,0,42.8263,17833.3448
True,1786656707,2026-08-13T21:31:47Z,,,,24.8600,31.5900,30.0600,768.2000,0,42.8263,17837.5979
True,1786656708,2026-08-13T21:31:48Z,,,,24.8600,31.5600,30.0600,768.2600,0,42.7856,17818.9397
True,1786656709,2026-08-13T21:31:49Z,,,,24.8600,31.6200,30.0600,768.2800,0,42.8670,17852.9478
True,1786656710,2026-08-13T21:31:50Z,,,,24.8600,31.5900,30.0600,768.2200,0,42.8263,17837.1253
True,1786656711,2026-08-13T21:31:51Z,,,,24.8600,31.5700,30.0600,768.3400,0,42.7992,17822.7974
True,1786656712,2026-08-13T21:31:52Z,,,,24.8600,31.6000,30.0600,768.2600,0,42.8399,17841.9269
True,1786656713,2026-08-13T21:31:53Z,,,,24.8600,31.5900,30.0600,768.2000,0,42.8263,17837.5979
True,1786656714,2026-08-13T21:31:54Z,,,,24.8600,31.5700,30.0600,768.1400,0,42.7992,17827.5207
True,1786656715,2026-08-13T21:31:55Z,,,,24.8600,31.5600,30.0600,768.1200,0,42.7856,17822.2453
True,1786656716,2026-08-13T21:31:56Z,,,,24.8600,31.5700,30.0600,768.0200,0,42.7992,17830.3558
True,1786656717,2026-08-13T21:31:57Z,,,,24.8600,31.5700,30.0700,768.2200,0,42.8238,17836.0448
True,1786656718,2026-08-13T21:31:58Z,,,,24.8600,31.6000,30.0600,768.1200,0,42.8399,17845.2368
True,1786656719,2026-08-13T21:31:59Z,,,,24.8600,31.5900,30.0700,768.2000,0,42.8509,17848.0187
True,1786656720,2026-08-13T21:32:00Z,,,,24.8600,31.6000,30.0600,768.0800,0,42.8399,17846.1828
True,1786656721,2026-08-13T21:32:01Z,,,,24.8600,31.6200,30.0400,768.1400,0,42.8178,17835.4122
True,1786656722,2026-08-13T21:32:02Z,,,,24.8600,31.6000,30.0600,768.2200,0,42.8399,17842.8725
True,1786656723,2026-08-13T21:32:03Z,,,,24.8600,31.6100,30.0500,768.2800,0,42.8288,17836.7798
